/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL037_Suna_EyeTracking_Walk2_Render.mov,831,fixation,14028,468185.000000,468285.000000,100.000000,467816.666667,00:07:48.18500,151.050000,175.410000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,832,fixation,14054,468953.333333,469220.000000,266.666667,468685.000000,00:07:49.05300,200.020000,39.470000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,833,fixation,14059,469220.000000,469320.000000,100.000000,468851.666667,00:07:49.22000,184.890000,38.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,834,fixation,14071,469353.333333,469955.000000,601.666667,469251.666667,00:07:49.62000,149.480000,11.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,835,fixation,14084,469955.000000,470255.000000,300.000000,469686.666667,00:07:50.05500,175.280000,26.150000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,836,fixation,14092,470255.000000,470455.000000,200.000000,469953.333333,00:07:50.32200,137.500000,22.020000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,837,fixation,14101,470455.000000,470888.333333,433.333333,470253.333333,00:07:50.62200,156.380000,9.520000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,838,fixation,14112,470955.000000,471121.666667,166.666667,470620.000000,00:07:50.98800,216.910000,21.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,839,fixation,14117,471155.000000,471255.000000,100.000000,470786.666667,00:07:51.15500,199.980000,11.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,840,fixation,14122,471255.000000,471456.666667,201.666667,470955.000000,00:07:51.32300,175.030000,34.900000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,841,fixation,14127,471490.000000,471590.000000,100.000000,471121.666667,00:07:51.49000,205.600000,29.450000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,842,fixation,14130,471590.000000,471690.000000,100.000000,471221.666667,00:07:51.59000,223.710000,31.990000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,843,fixation,14133,471690.000000,471790.000000,100.000000,471321.666667,00:07:51.69000,216.450000,17.520000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,844,fixation,14139,471823.333333,472056.666667,233.333333,471521.666667,00:07:51.89000,179.590000,14.860000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,845,fixation,14149,472190.000000,472356.666667,166.666667,471855.000000,00:07:52.22300,95.420000,0.390000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,846,fixation,14153,472356.666667,472456.666667,100.000000,471988.333333,00:07:52.35700,137.750000,178.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,847,fixation,14172,472958.333333,473091.666667,133.333333,472623.333333,00:07:52.99200,26.800000,144.500000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,848,fixation,14216,474260.000000,474726.666667,466.666667,474091.666667,00:07:54.46000,225.250000,168.540000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,849,fixation,14239,475126.666667,475395.000000,268.333333,474858.333333,00:07:55.22700,107.280000,64.730000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,850,fixation,14256,475728.333333,475928.333333,200.000000,475426.666667,00:07:55.79500,108.640000,161.760000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,851,fixation,14284,476195.000000,477363.333333,1168.333333,476361.666667,00:07:56.73000,92.370000,170.400000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,852,fixation,14313,477663.333333,477830.000000,166.666667,477328.333333,00:07:57.69700,81.440000,171.040000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,853,fixation,14332,477830.000000,478898.333333,1068.333333,477963.333333,00:07:58.33200,107.790000,177.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,854,fixation,14360,479065.000000,479566.666667,501.666667,478896.666667,00:07:59.26500,112.490000,185.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,855,fixation,14376,479700.000000,479966.666667,266.666667,479431.666667,00:07:59.80000,101.190000,235.990000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,856,fixation,14388,480000.000000,480466.666667,466.666667,479831.666667,00:08:00.20000,108.790000,176.250000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,857,fixation,14400,480566.666667,480735.000000,168.333333,480231.666667,00:08:00.60000,107.090000,171.870000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,858,fixation,14432,480801.666667,482603.333333,1801.666667,481300.000000,00:08:01.66800,106.050000,163.010000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,859,fixation,14481,483305.000000,483405.000000,100.000000,482936.666667,00:08:03.30500,95.260000,170.140000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,860,fixation,14508,484038.333333,484438.333333,400.000000,483836.666667,00:08:04.20500,114.350000,111.860000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,861,fixation,14539,485240.000000,485340.000000,100.000000,484871.666667,00:08:05.24000,101.620000,12.750000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,862,fixation,14550,485406.666667,485906.666667,500.000000,485238.333333,00:08:05.60700,40.530000,43.760000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,863,fixation,14561,485940.000000,486075.000000,135.000000,485606.666667,00:08:05.97500,23.880000,97.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,864,fixation,14590,486875.000000,487108.333333,233.333333,486573.333333,00:08:06.94200,242.260000,111.250000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,865,fixation,14597,487108.333333,487310.000000,201.666667,486806.666667,00:08:07.17500,224.370000,116.900000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,866,fixation,14651,488978.333333,489078.333333,100.000000,488610.000000,00:08:08.97800,24.990000,70.210000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,867,fixation,14665,489111.666667,489878.333333,766.666667,489076.666667,00:08:09.44500,24.750000,140.960000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,868,fixation,14680,489911.666667,490080.000000,168.333333,489576.666667,00:08:09.94500,90.240000,184.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,869,fixation,14687,490146.666667,490280.000000,133.333333,489811.666667,00:08:10.18000,62.200000,232.680000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,870,fixation,14696,490280.000000,490780.000000,500.000000,490111.666667,00:08:10.48000,71.650000,217.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,871,fixation,14709,490846.666667,491080.000000,233.333333,490545.000000,00:08:10.91300,48.570000,163.870000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,872,fixation,14715,491080.000000,491246.666667,166.666667,490745.000000,00:08:11.11300,12.650000,143.060000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,873,fixation,14725,491448.333333,491548.333333,100.000000,491080.000000,00:08:11.44800,99.150000,183.970000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,874,fixation,14751,492315.000000,492415.000000,100.000000,491946.666667,00:08:12.31500,102.230000,195.010000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,875,fixation,14759,492581.666667,492683.333333,101.666667,492213.333333,00:08:12.58200,144.050000,121.680000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,876,fixation,14762,492683.333333,492783.333333,100.000000,492315.000000,00:08:12.68300,132.190000,109.590000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,877,fixation,14766,492783.333333,492916.666667,133.333333,492448.333333,00:08:12.81700,138.780000,126.290000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,878,fixation,14789,493550.000000,493683.333333,133.333333,493215.000000,00:08:13.58300,104.740000,179.000000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,879,fixation,14793,493716.666667,493816.666667,100.000000,493348.333333,00:08:13.71700,16.730000,60.630000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,880,fixation,14797,493816.666667,493950.000000,133.333333,493481.666667,00:08:13.85000,99.330000,159.610000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,881,fixation,14810,494118.333333,494518.333333,400.000000,493916.666667,00:08:14.28500,98.380000,186.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,882,fixation,14830,494885.000000,495118.333333,233.333333,494583.333333,00:08:14.95200,126.700000,44.110000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,883,fixation,14846,495420.000000,495620.000000,200.000000,495118.333333,00:08:15.48700,201.640000,67.800000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,884,fixation,14850,495620.000000,495720.000000,100.000000,495251.666667,00:08:15.62000,161.690000,15.800000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,885,fixation,14875,496353.333333,496620.000000,266.666667,496085.000000,00:08:16.45300,29.860000,42.690000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,886,fixation,14882,496620.000000,496855.000000,235.000000,496320.000000,00:08:16.68800,67.380000,64.820000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,887,fixation,14887,496855.000000,496955.000000,100.000000,496486.666667,00:08:16.85500,125.340000,181.310000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,888,fixation,14902,497188.333333,497621.666667,433.333333,496986.666667,00:08:17.35500,151.960000,10.530000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,889,fixation,14914,497621.666667,497955.000000,333.333333,497386.666667,00:08:17.75500,167.830000,43.700000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,890,fixation,14921,497955.000000,498123.333333,168.333333,497621.666667,00:08:17.99000,176.010000,52.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,891,fixation,14929,498223.333333,498390.000000,166.666667,497888.333333,00:08:18.25700,172.020000,28.010000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,892,fixation,14940,498556.666667,498790.000000,233.333333,498255.000000,00:08:18.62300,183.990000,70.470000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,893,fixation,14949,498856.666667,499056.666667,200.000000,498555.000000,00:08:18.92300,188.150000,69.630000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,894,fixation,14979,499891.666667,500025.000000,133.333333,499556.666667,00:08:19.92500,303.860000,34.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,895,fixation,14994,500391.666667,500558.333333,166.666667,500056.666667,00:08:20.42500,18.990000,31.420000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,896,fixation,15002,500693.333333,500793.333333,100.000000,500325.000000,00:08:20.69300,124.620000,177.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,897,fixation,15005,500793.333333,500893.333333,100.000000,500425.000000,00:08:20.79300,11.520000,112.750000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,898,fixation,15030,501526.666667,501826.666667,300.000000,501258.333333,00:08:21.62700,163.230000,14.830000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,899,fixation,15040,501960.000000,502061.666667,101.666667,501591.666667,00:08:21.96000,134.620000,158.040000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,900,fixation,15066,502795.000000,502928.333333,133.333333,502460.000000,00:08:22.82800,97.100000,198.680000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,901,fixation,15081,503330.000000,503430.000000,100.000000,502961.666667,00:08:23.33000,88.380000,189.510000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,902,fixation,15094,503763.333333,503863.333333,100.000000,503395.000000,00:08:23.76300,1.900000,24.440000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,903,fixation,15100,503896.666667,504096.666667,200.000000,503595.000000,00:08:23.96300,92.820000,184.960000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,904,fixation,15113,504330.000000,504563.333333,233.333333,504028.333333,00:08:24.39700,28.160000,52.190000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,905,fixation,15119,504563.333333,504731.666667,168.333333,504228.333333,00:08:24.59700,102.770000,177.480000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,906,fixation,15125,504798.333333,504898.333333,100.000000,504430.000000,00:08:24.79800,99.860000,172.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,907,fixation,15128,504898.333333,504998.333333,100.000000,504530.000000,00:08:24.89800,12.130000,17.260000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,908,fixation,15134,505065.000000,505231.666667,166.666667,504730.000000,00:08:25.09800,100.670000,175.780000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,909,fixation,15139,505265.000000,505365.000000,100.000000,504896.666667,00:08:25.26500,32.630000,25.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,910,fixation,15152,505365.000000,506100.000000,735.000000,505330.000000,00:08:25.69800,89.420000,173.360000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,911,fixation,15213,507735.000000,507835.000000,100.000000,507366.666667,00:08:27.73500,160.130000,184.550000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,912,fixation,15245,508001.666667,509670.000000,1668.333333,508435.000000,00:08:28.80300,87.400000,183.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,913,fixation,15273,509703.333333,509870.000000,166.666667,509368.333333,00:08:29.73700,86.880000,178.920000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,914,fixation,15284,510038.333333,510238.333333,200.000000,509736.666667,00:08:30.10500,95.990000,169.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,915,fixation,15298,510371.666667,510838.333333,466.666667,510203.333333,00:08:30.57200,88.000000,175.610000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,916,fixation,15312,511038.333333,511138.333333,100.000000,510670.000000,00:08:31.03800,134.210000,205.210000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,917,fixation,15321,511340.000000,511440.000000,100.000000,510971.666667,00:08:31.34000,153.690000,164.450000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,918,fixation,15402,513141.666667,515043.333333,1901.666667,513675.000000,00:08:34.04300,92.010000,184.730000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,919,fixation,15433,515076.666667,515176.666667,100.000000,514708.333333,00:08:35.07700,95.340000,185.880000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,920,fixation,15457,515811.666667,516011.666667,200.000000,515510.000000,00:08:35.87800,89.760000,181.640000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,921,fixation,15467,516211.666667,516311.666667,100.000000,515843.333333,00:08:36.21200,97.450000,183.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,922,fixation,15493,517080.000000,517180.000000,100.000000,516711.666667,00:08:37.08000,167.920000,75.950000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,923,fixation,15496,517180.000000,517280.000000,100.000000,516811.666667,00:08:37.18000,167.270000,95.410000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,924,fixation,15503,517380.000000,517513.333333,133.333333,517045.000000,00:08:37.41300,136.250000,84.140000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,925,fixation,15509,517513.333333,517813.333333,300.000000,517245.000000,00:08:37.61300,124.590000,64.550000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,926,fixation,15517,517880.000000,517980.000000,100.000000,517511.666667,00:08:37.88000,134.940000,167.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,927,fixation,15527,518115.000000,518415.000000,300.000000,517846.666667,00:08:38.21500,119.440000,170.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,928,fixation,15591,520316.666667,520483.333333,166.666667,519981.666667,00:08:40.35000,186.780000,185.660000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,929,fixation,15602,520685.000000,520818.333333,133.333333,520350.000000,00:08:40.71800,187.220000,171.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,930,fixation,15611,520985.000000,521118.333333,133.333333,520650.000000,00:08:41.01800,138.770000,185.670000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,931,fixation,15618,521251.666667,521351.666667,100.000000,520883.333333,00:08:41.25200,122.560000,191.810000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,932,fixation,15631,521651.666667,521785.000000,133.333333,521316.666667,00:08:41.68500,110.970000,169.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,933,fixation,15643,521951.666667,522286.666667,335.000000,521718.333333,00:08:42.08700,93.710000,176.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,934,fixation,15657,522386.666667,522786.666667,400.000000,522185.000000,00:08:42.55300,104.070000,183.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,935,fixation,15678,522953.333333,523655.000000,701.666667,522885.000000,00:08:43.25300,112.330000,180.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,936,fixation,15707,523788.333333,524756.666667,968.333333,523853.333333,00:08:44.22200,101.130000,165.620000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,937,fixation,15780,524856.666667,528560.000000,3703.333333,526290.000000,00:08:46.65800,96.430000,158.450000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,938,fixation,15845,528695.000000,529061.666667,366.666667,528460.000000,00:08:48.82800,99.840000,162.400000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,939,fixation,15858,529095.000000,529495.000000,400.000000,528893.333333,00:08:49.26200,99.820000,165.020000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,940,fixation,15880,529961.666667,530096.666667,135.000000,529626.666667,00:08:49.99500,92.050000,164.320000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,941,fixation,15892,530330.000000,530530.000000,200.000000,530028.333333,00:08:50.39700,161.050000,165.540000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,942,fixation,15930,531631.666667,531765.000000,133.333333,531296.666667,00:08:51.66500,131.260000,158.800000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,943,fixation,15936,531865.000000,531965.000000,100.000000,531496.666667,00:08:51.86500,131.220000,165.380000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,944,fixation,15967,532900.000000,533000.000000,100.000000,532531.666667,00:08:52.90000,172.400000,168.260000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,945,fixation,15986,533500.000000,533633.333333,133.333333,533165.000000,00:08:53.53300,159.020000,90.580000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,946,fixation,15993,533733.333333,533900.000000,166.666667,533398.333333,00:08:53.76700,277.010000,293.330000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,947,fixation,16002,534035.000000,534168.333333,133.333333,533700.000000,00:08:54.06800,160.950000,178.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,948,fixation,16007,534168.333333,534401.666667,233.333333,533866.666667,00:08:54.23500,166.860000,82.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,949,fixation,16016,534501.666667,534668.333333,166.666667,534166.666667,00:08:54.53500,156.100000,171.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,950,fixation,16020,534668.333333,534768.333333,100.000000,534300.000000,00:08:54.66800,122.050000,89.880000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,951,fixation,16027,534901.666667,535001.666667,100.000000,534533.333333,00:08:54.90200,150.490000,161.490000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,952,fixation,16073,536403.333333,536536.666667,133.333333,536068.333333,00:08:56.43700,154.380000,198.950000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,953,fixation,16085,536636.666667,537105.000000,468.333333,536470.000000,00:08:56.83800,141.330000,183.620000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,954,fixation,16105,537305.000000,537771.666667,466.666667,537136.666667,00:08:57.50500,149.460000,173.350000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,955,fixation,16119,537838.333333,538173.333333,335.000000,537603.333333,00:08:57.97200,148.870000,168.430000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,956,fixation,16131,538340.000000,538473.333333,133.333333,538005.000000,00:08:58.37300,135.240000,175.800000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,957,fixation,16140,538640.000000,538773.333333,133.333333,538305.000000,00:08:58.67300,128.620000,180.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,958,fixation,16151,538906.666667,539273.333333,366.666667,538671.666667,00:08:59.04000,135.010000,172.470000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,959,fixation,16163,539408.333333,539541.666667,133.333333,539073.333333,00:08:59.44200,135.900000,174.330000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,960,fixation,16171,539675.000000,539808.333333,133.333333,539340.000000,00:08:59.70800,153.480000,176.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,961,fixation,16181,539841.666667,540308.333333,466.666667,539673.333333,00:09:00.04200,164.350000,174.330000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,962,fixation,16223,540408.333333,542545.000000,2136.666667,541075.000000,00:09:01.44300,102.450000,158.510000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,963,fixation,16264,542611.666667,543078.333333,466.666667,542443.333333,00:09:02.81200,139.200000,165.620000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,964,fixation,16280,543278.333333,543480.000000,201.666667,542976.666667,00:09:03.34500,147.500000,166.210000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,965,fixation,16302,543546.666667,544680.000000,1133.333333,543711.666667,00:09:04.08000,129.040000,168.340000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,966,fixation,16322,544715.000000,544881.666667,166.666667,544380.000000,00:09:04.74800,144.510000,165.340000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,967,fixation,16326,544881.666667,544981.666667,100.000000,544513.333333,00:09:04.88200,345.680000,358.680000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,968,fixation,16335,545048.333333,545415.000000,366.666667,544813.333333,00:09:05.18200,149.620000,176.510000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,969,fixation,16359,545548.333333,546483.333333,935.000000,545613.333333,00:09:05.98200,158.390000,175.660000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,970,fixation,16379,546550.000000,546816.666667,266.666667,546281.666667,00:09:06.65000,134.150000,173.030000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,971,fixation,16388,546916.666667,547050.000000,133.333333,546581.666667,00:09:06.95000,130.390000,169.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,972,fixation,16393,547083.333333,547250.000000,166.666667,546748.333333,00:09:07.11700,130.940000,170.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,973,fixation,16401,547350.000000,547518.333333,168.333333,547016.666667,00:09:07.38500,114.900000,63.230000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,974,fixation,16410,547585.000000,547851.666667,266.666667,547316.666667,00:09:07.68500,128.790000,167.360000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,975,fixation,16422,548085.000000,548185.000000,100.000000,547716.666667,00:09:08.08500,124.550000,10.940000,-1000.000000,-1000.000000,,,
