/Users/pslive1/Documents/Walk_Projext/BDL064_Kermit_EyeTracking_Walk/BDL064_Kermit_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL064_Kermit_EyeTracking_Walk.mov,146,fixation,3498,116580.000000,116980.000000,400.000000,116378.333333,00:01:56.74700,274.570000,96.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,147,fixation,3509,117046.666667,117246.666667,200.000000,116745.000000,00:01:57.11300,269.730000,154.910000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,148,fixation,3520,117346.666667,117715.000000,368.333333,117111.666667,00:01:57.48000,318.340000,100.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,149,fixation,3529,117748.333333,117915.000000,166.666667,117413.333333,00:01:57.78200,349.300000,81.460000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,150,fixation,3535,117915.000000,118148.333333,233.333333,117613.333333,00:01:57.98200,371.240000,62.710000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,151,fixation,3549,118281.666667,118715.000000,433.333333,118080.000000,00:01:58.44800,299.380000,134.360000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,152,fixation,3559,118748.333333,118883.333333,135.000000,118413.333333,00:01:58.78200,220.480000,156.180000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,153,fixation,3570,119016.666667,119383.333333,366.666667,118781.666667,00:01:59.15000,145.450000,194.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,154,fixation,3627,119750.000000,122420.000000,2670.000000,120683.333333,00:02:01.05200,268.450000,127.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,155,fixation,3691,122653.333333,123821.666667,1168.333333,122820.000000,00:02:03.18800,343.450000,115.600000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,156,fixation,3713,123821.666667,124088.333333,266.666667,123553.333333,00:02:03.92200,281.950000,180.930000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,157,fixation,3731,124155.000000,124956.666667,801.666667,124155.000000,00:02:04.52300,326.990000,202.380000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,158,fixation,3756,125256.666667,125558.333333,301.666667,124988.333333,00:02:05.35700,218.320000,161.390000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,159,fixation,3764,125558.333333,125791.666667,233.333333,125256.666667,00:02:05.62500,227.550000,137.750000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,160,fixation,3771,125791.666667,125991.666667,200.000000,125490.000000,00:02:05.85800,187.800000,176.130000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,161,fixation,3779,126091.666667,126258.333333,166.666667,125756.666667,00:02:06.12500,247.040000,142.970000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,162,fixation,3815,126258.333333,128461.666667,2203.333333,126958.333333,00:02:07.32700,242.450000,168.380000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,163,fixation,3852,128461.666667,128761.666667,300.000000,128193.333333,00:02:08.56200,286.940000,165.960000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,164,fixation,3916,128761.666667,132733.333333,3971.666667,130328.333333,00:02:10.69700,275.750000,146.870000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,165,fixation,3983,132933.333333,133033.333333,100.000000,132565.000000,00:02:12.93300,313.190000,73.280000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,166,fixation,3997,133100.000000,133801.666667,701.666667,133031.666667,00:02:13.40000,319.000000,128.410000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,167,fixation,4013,133868.333333,134101.666667,233.333333,133566.666667,00:02:13.93500,302.860000,111.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,168,fixation,4042,134135.000000,135736.666667,1601.666667,134535.000000,00:02:14.90300,276.720000,121.660000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,169,fixation,4071,135770.000000,136036.666667,266.666667,135501.666667,00:02:15.87000,290.930000,118.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,170,fixation,4099,136070.000000,137606.666667,1536.666667,136436.666667,00:02:16.80500,281.630000,171.660000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,171,fixation,4126,137606.666667,137906.666667,300.000000,137338.333333,00:02:17.70700,256.920000,141.410000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,172,fixation,4133,137906.666667,138073.333333,166.666667,137571.666667,00:02:17.94000,248.040000,149.060000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,173,fixation,4141,138140.000000,138373.333333,233.333333,137838.333333,00:02:18.20700,285.610000,63.850000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,174,fixation,4154,138473.333333,138875.000000,401.666667,138271.666667,00:02:18.64000,201.240000,126.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,175,fixation,4165,138941.666667,139175.000000,233.333333,138640.000000,00:02:19.00800,252.570000,141.500000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,176,fixation,4185,139675.000000,139775.000000,100.000000,139306.666667,00:02:19.67500,369.660000,147.140000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,177,fixation,4204,139775.000000,140943.333333,1168.333333,139941.666667,00:02:20.31000,304.860000,199.230000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,178,fixation,4225,140943.333333,141143.333333,200.000000,140641.666667,00:02:21.01000,337.710000,180.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,179,fixation,4234,141210.000000,141476.666667,266.666667,140941.666667,00:02:21.31000,356.170000,237.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,180,fixation,4244,141545.000000,141811.666667,266.666667,141276.666667,00:02:21.64500,312.250000,301.340000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,181,fixation,4254,141845.000000,142178.333333,333.333333,141610.000000,00:02:21.97800,333.430000,261.170000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,182,fixation,4263,142178.333333,142445.000000,266.666667,141910.000000,00:02:22.27800,298.270000,270.250000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,183,fixation,4277,142711.666667,142845.000000,133.333333,142376.666667,00:02:22.74500,379.070000,245.600000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,184,fixation,4281,142845.000000,142980.000000,135.000000,142511.666667,00:02:22.88000,394.150000,272.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,185,fixation,4285,143013.333333,143113.333333,100.000000,142645.000000,00:02:23.01300,376.920000,251.170000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,186,fixation,4330,143146.666667,145950.000000,2803.333333,144146.666667,00:02:24.51500,294.840000,251.650000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,187,fixation,4390,146450.000000,146683.333333,233.333333,146148.333333,00:02:26.51700,438.030000,248.130000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,188,fixation,4402,146850.000000,147085.000000,235.000000,146550.000000,00:02:26.91800,419.300000,190.340000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,189,fixation,4414,147251.666667,147485.000000,233.333333,146950.000000,00:02:27.31800,328.540000,219.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,190,fixation,4421,147485.000000,147718.333333,233.333333,147183.333333,00:02:27.55200,328.680000,188.780000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,191,fixation,4430,147785.000000,148018.333333,233.333333,147483.333333,00:02:27.85200,339.300000,260.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,192,fixation,4453,148051.666667,149286.666667,1235.000000,148251.666667,00:02:28.62000,359.720000,290.980000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,193,fixation,4480,149486.666667,149621.666667,135.000000,149151.666667,00:02:29.52000,260.940000,216.830000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,194,fixation,4500,150155.000000,150288.333333,133.333333,149820.000000,00:02:30.18800,353.330000,163.810000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,195,fixation,4510,150288.333333,150821.666667,533.333333,150153.333333,00:02:30.52200,315.080000,178.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,196,fixation,4548,151056.666667,152591.666667,1535.000000,151421.666667,00:02:31.79000,283.790000,295.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,197,fixation,4575,152625.000000,152858.333333,233.333333,152323.333333,00:02:32.69200,313.260000,252.090000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,198,fixation,4595,153358.333333,153458.333333,100.000000,152990.000000,00:02:33.35800,285.690000,125.710000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,199,fixation,4602,153593.333333,153693.333333,100.000000,153225.000000,00:02:33.59300,265.390000,66.870000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,200,fixation,4620,154126.666667,154326.666667,200.000000,153825.000000,00:02:34.19300,443.970000,138.640000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,201,fixation,4639,154793.333333,154928.333333,135.000000,154458.333333,00:02:34.82700,244.350000,175.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,202,fixation,4657,155395.000000,155561.666667,166.666667,155060.000000,00:02:35.42800,184.750000,181.480000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,203,fixation,4669,155828.333333,155928.333333,100.000000,155460.000000,00:02:35.82800,332.490000,121.560000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,204,fixation,4673,155961.666667,156061.666667,100.000000,155593.333333,00:02:35.96200,339.550000,114.870000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,205,fixation,4677,156061.666667,156195.000000,133.333333,155726.666667,00:02:36.09500,337.190000,136.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,206,fixation,4697,156263.333333,157363.333333,1100.000000,156395.000000,00:02:36.76300,328.640000,169.920000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,207,fixation,4718,157363.333333,157665.000000,301.666667,157095.000000,00:02:37.46300,273.430000,235.750000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,208,fixation,4732,157665.000000,158265.000000,600.000000,157563.333333,00:02:37.93200,290.020000,260.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,209,fixation,4746,158298.333333,158565.000000,266.666667,158030.000000,00:02:38.39800,244.960000,241.670000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,210,fixation,4796,158631.666667,161603.333333,2971.666667,159698.333333,00:02:40.06700,277.870000,210.530000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,211,fixation,4848,161803.333333,161903.333333,100.000000,161435.000000,00:02:41.80300,376.440000,113.970000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,212,fixation,4862,162270.000000,162370.000000,100.000000,161901.666667,00:02:42.27000,267.410000,140.860000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,213,fixation,4867,162403.333333,162536.666667,133.333333,162068.333333,00:02:42.43700,236.470000,156.980000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,214,fixation,4903,162603.333333,164740.000000,2136.666667,163270.000000,00:02:43.63800,198.710000,184.320000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,215,fixation,4946,164806.666667,165406.666667,600.000000,164705.000000,00:02:45.07300,165.890000,271.230000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,216,fixation,4969,165808.333333,165975.000000,166.666667,165473.333333,00:02:45.84200,297.720000,134.350000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,217,fixation,4984,165975.000000,166775.000000,800.000000,165973.333333,00:02:46.34200,277.700000,205.880000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,218,fixation,5001,166808.333333,167076.666667,268.333333,166541.666667,00:02:46.91000,275.400000,143.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,219,fixation,5024,167110.000000,168311.666667,1201.666667,167308.333333,00:02:47.67700,269.850000,178.780000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,220,fixation,5044,168311.666667,168445.000000,133.333333,167976.666667,00:02:48.34500,285.000000,180.440000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,221,fixation,5056,168578.333333,169011.666667,433.333333,168376.666667,00:02:48.74500,294.710000,114.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,222,fixation,5069,169111.666667,169311.666667,200.000000,168810.000000,00:02:49.17800,288.970000,217.690000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,223,fixation,5084,169511.666667,169946.666667,435.000000,169311.666667,00:02:49.68000,339.700000,97.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,224,fixation,5116,170546.666667,171015.000000,468.333333,170378.333333,00:02:50.74700,303.880000,96.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,225,fixation,5128,171115.000000,171248.333333,133.333333,170780.000000,00:02:51.14800,294.550000,172.400000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,226,fixation,5143,171515.000000,171848.333333,333.333333,171280.000000,00:02:51.64800,394.350000,218.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,227,fixation,5153,171881.666667,172148.333333,266.666667,171613.333333,00:02:51.98200,429.120000,221.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,228,fixation,5176,172716.666667,172850.000000,133.333333,172381.666667,00:02:52.75000,323.270000,127.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,229,fixation,5181,172916.666667,173016.666667,100.000000,172548.333333,00:02:52.91700,281.040000,70.760000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,230,fixation,5190,173083.333333,173416.666667,333.333333,172848.333333,00:02:53.21700,243.550000,125.580000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,231,fixation,5196,173416.666667,173516.666667,100.000000,173048.333333,00:02:53.41700,273.650000,138.650000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,232,fixation,5205,173685.000000,173818.333333,133.333333,173350.000000,00:02:53.71800,372.270000,67.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,233,fixation,5217,173851.666667,174485.000000,633.333333,173750.000000,00:02:54.11800,325.990000,119.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,234,fixation,5257,174518.333333,176488.333333,1970.000000,175085.000000,00:02:55.45300,229.590000,195.810000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,235,fixation,5293,176521.666667,176888.333333,366.666667,176286.666667,00:02:56.65500,345.310000,191.690000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,236,fixation,5317,177155.000000,177856.666667,701.666667,177086.666667,00:02:57.45500,212.510000,180.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,237,fixation,5333,177890.000000,178156.666667,266.666667,177621.666667,00:02:57.99000,260.580000,178.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,238,fixation,5352,178156.666667,179158.333333,1001.666667,178255.000000,00:02:58.62300,264.660000,114.880000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,239,fixation,5375,179158.333333,179691.666667,533.333333,179023.333333,00:02:59.39200,322.590000,155.450000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,240,fixation,5388,179791.666667,179925.000000,133.333333,179456.666667,00:02:59.82500,253.040000,154.220000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,241,fixation,5396,179991.666667,180260.000000,268.333333,179723.333333,00:03:00.09200,237.620000,110.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,242,fixation,5404,180260.000000,180560.000000,300.000000,179991.666667,00:03:00.36000,193.630000,115.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,243,fixation,5418,180693.333333,181026.666667,333.333333,180458.333333,00:03:00.82700,281.390000,59.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,244,fixation,5433,181193.333333,181526.666667,333.333333,180958.333333,00:03:01.32700,243.260000,159.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,245,fixation,5444,181628.333333,181828.333333,200.000000,181326.666667,00:03:01.69500,233.920000,238.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,246,fixation,5474,182128.333333,183363.333333,1235.000000,182326.666667,00:03:02.69500,297.130000,187.010000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,247,fixation,5501,183596.666667,183696.666667,100.000000,183228.333333,00:03:03.59700,146.030000,129.980000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,248,fixation,5514,184030.000000,184130.000000,100.000000,183661.666667,00:03:04.03000,118.880000,272.440000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,249,fixation,5517,184130.000000,184230.000000,100.000000,183761.666667,00:03:04.13000,127.160000,256.460000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,250,fixation,5530,184531.666667,184665.000000,133.333333,184196.666667,00:03:04.56500,257.070000,137.560000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,251,fixation,5542,184931.666667,185065.000000,133.333333,184596.666667,00:03:04.96500,395.310000,117.770000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,252,fixation,5547,185065.000000,185265.000000,200.000000,184763.333333,00:03:05.13200,383.490000,126.220000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,253,fixation,5557,185431.666667,185565.000000,133.333333,185096.666667,00:03:05.46500,288.870000,98.860000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,254,fixation,5572,185966.666667,186066.666667,100.000000,185598.333333,00:03:05.96700,250.290000,128.090000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,255,fixation,5575,186066.666667,186166.666667,100.000000,185698.333333,00:03:06.06700,271.610000,125.830000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,256,fixation,5585,186300.000000,186600.000000,300.000000,186031.666667,00:03:06.40000,294.090000,85.020000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,257,fixation,5591,186600.000000,186700.000000,100.000000,186231.666667,00:03:06.60000,278.390000,116.890000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,258,fixation,5603,186733.333333,187368.333333,635.000000,186633.333333,00:03:07.00200,233.930000,184.060000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,259,fixation,5623,187601.666667,187801.666667,200.000000,187300.000000,00:03:07.66800,332.090000,129.120000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,260,fixation,5635,187901.666667,188336.666667,435.000000,187700.000000,00:03:08.06800,340.690000,202.350000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,261,fixation,5655,188703.333333,188836.666667,133.333333,188368.333333,00:03:08.73700,324.340000,88.180000,-1000.000000,-1000.000000,,,
