/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL079_Daisy_Walk_RouteP1.mov,299,fixation,4629,154465.000000,154598.333333,133.333333,154463.333333,00:02:34.49800,256.580000,202.310000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,300,fixation,4654,155266.666667,155500.000000,233.333333,155298.333333,00:02:35.33300,270.780000,200.330000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,301,fixation,4667,155666.666667,155933.333333,266.666667,155731.666667,00:02:35.76700,115.470000,103.070000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,302,fixation,4682,156266.666667,156366.666667,100.000000,156231.666667,00:02:36.26700,231.930000,210.210000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,303,fixation,4687,156433.333333,156535.000000,101.666667,156398.333333,00:02:36.43300,195.190000,216.940000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,304,fixation,4704,156901.666667,157168.333333,266.666667,156966.666667,00:02:37.00200,234.700000,209.350000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,305,fixation,4711,157201.666667,157335.000000,133.333333,157200.000000,00:02:37.23500,247.450000,207.190000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,306,fixation,4720,157368.333333,157770.000000,401.666667,157500.000000,00:02:37.53500,243.960000,207.900000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,307,fixation,4764,158870.000000,159205.000000,335.000000,158968.333333,00:02:39.00300,241.810000,208.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,308,fixation,4780,159505.000000,159638.333333,133.333333,159503.333333,00:02:39.53800,240.070000,208.180000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,309,fixation,4789,159738.333333,160038.333333,300.000000,159803.333333,00:02:39.83800,230.140000,210.210000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,310,fixation,4819,160806.666667,160940.000000,133.333333,160805.000000,00:02:40.84000,231.180000,210.850000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,311,fixation,4827,160973.333333,161306.666667,333.333333,161071.666667,00:02:41.10700,235.680000,209.730000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,312,fixation,4843,161640.000000,161741.666667,101.666667,161605.000000,00:02:41.64000,25.110000,129.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,313,fixation,4852,161841.666667,162108.333333,266.666667,161906.666667,00:02:41.94200,45.570000,120.470000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,314,fixation,4861,162208.333333,162341.666667,133.333333,162206.666667,00:02:42.24200,101.450000,173.140000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,315,fixation,4874,162475.000000,162941.666667,466.666667,162640.000000,00:02:42.67500,67.590000,143.320000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,316,fixation,4882,162941.666667,163043.333333,101.666667,162906.666667,00:02:42.94200,81.540000,154.250000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,317,fixation,4885,163043.333333,163143.333333,100.000000,163008.333333,00:02:43.04300,66.450000,139.650000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,318,fixation,4889,163176.666667,163276.666667,100.000000,163141.666667,00:02:43.17700,81.910000,154.570000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,319,fixation,4897,163410.000000,163576.666667,166.666667,163408.333333,00:02:43.44300,88.020000,157.250000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,320,fixation,4905,163576.666667,163943.333333,366.666667,163675.000000,00:02:43.71000,73.490000,130.830000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,321,fixation,4921,164210.000000,164345.000000,135.000000,164208.333333,00:02:44.24300,67.730000,145.950000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,322,fixation,4926,164345.000000,164545.000000,200.000000,164376.666667,00:02:44.41200,78.990000,156.450000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,323,fixation,4937,164545.000000,165078.333333,533.333333,164743.333333,00:02:44.77800,61.430000,140.970000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,324,fixation,4947,165111.666667,165211.666667,100.000000,165076.666667,00:02:45.11200,85.610000,161.840000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,325,fixation,4951,165245.000000,165345.000000,100.000000,165210.000000,00:02:45.24500,106.350000,179.810000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,326,fixation,4956,165411.666667,165511.666667,100.000000,165376.666667,00:02:45.41200,114.310000,189.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,327,fixation,4960,165511.666667,165646.666667,135.000000,165510.000000,00:02:45.54500,105.360000,180.830000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,328,fixation,4969,165813.333333,165980.000000,166.666667,165811.666667,00:02:45.84700,86.520000,164.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,329,fixation,4981,166080.000000,166480.000000,400.000000,166211.666667,00:02:46.24700,133.710000,207.900000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,330,fixation,4991,166580.000000,166680.000000,100.000000,166545.000000,00:02:46.58000,93.460000,169.620000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,331,fixation,4995,166680.000000,166846.666667,166.666667,166678.333333,00:02:46.71300,86.270000,160.830000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,332,fixation,5003,166948.333333,167081.666667,133.333333,166946.666667,00:02:46.98200,104.630000,178.440000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,333,fixation,5006,167081.666667,167181.666667,100.000000,167046.666667,00:02:47.08200,112.480000,187.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,334,fixation,5015,167348.333333,167515.000000,166.666667,167346.666667,00:02:47.38200,69.080000,114.310000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,335,fixation,5023,167548.333333,167815.000000,266.666667,167613.333333,00:02:47.64800,55.460000,111.870000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,336,fixation,5030,167848.333333,168015.000000,166.666667,167846.666667,00:02:47.88200,48.520000,113.750000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,337,fixation,5036,168048.333333,168216.666667,168.333333,168046.666667,00:02:48.08200,46.490000,113.840000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,338,fixation,5047,168416.666667,168550.000000,133.333333,168415.000000,00:02:48.45000,123.920000,196.590000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,339,fixation,5052,168616.666667,168716.666667,100.000000,168581.666667,00:02:48.61700,75.020000,171.150000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,340,fixation,5084,168783.333333,170651.666667,1868.333333,169650.000000,00:02:49.68500,123.640000,209.740000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,341,fixation,5116,170651.666667,170920.000000,268.333333,170716.666667,00:02:50.75200,123.910000,196.150000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,342,fixation,5125,171020.000000,171186.666667,166.666667,171018.333333,00:02:51.05300,109.430000,175.800000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,343,fixation,5133,171286.666667,171453.333333,166.666667,171285.000000,00:02:51.32000,120.220000,184.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,344,fixation,5138,171453.333333,171586.666667,133.333333,171451.666667,00:02:51.48700,139.440000,205.570000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,345,fixation,5142,171586.666667,171720.000000,133.333333,171585.000000,00:02:51.62000,127.400000,191.450000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,346,fixation,5146,171720.000000,171853.333333,133.333333,171718.333333,00:02:51.75300,116.600000,179.850000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,347,fixation,5153,171853.333333,172188.333333,335.000000,171951.666667,00:02:51.98700,118.820000,182.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,348,fixation,5163,172255.000000,172488.333333,233.333333,172286.666667,00:02:52.32200,112.790000,179.040000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,349,fixation,5170,172488.333333,172688.333333,200.000000,172520.000000,00:02:52.55500,101.890000,169.220000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,350,fixation,5177,172755.000000,172921.666667,166.666667,172753.333333,00:02:52.78800,129.050000,193.140000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,351,fixation,5184,172955.000000,173188.333333,233.333333,172986.666667,00:02:53.02200,121.130000,190.290000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,352,fixation,5196,173423.333333,173523.333333,100.000000,173388.333333,00:02:53.42300,58.850000,186.570000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,353,fixation,5208,173756.666667,173990.000000,233.333333,173788.333333,00:02:53.82300,88.190000,188.110000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,354,fixation,5221,173990.000000,174590.000000,600.000000,174221.666667,00:02:54.25700,69.330000,193.440000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,355,fixation,5236,174758.333333,174858.333333,100.000000,174723.333333,00:02:54.75800,74.230000,173.670000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,356,fixation,5245,175025.000000,175158.333333,133.333333,175023.333333,00:02:55.05800,190.530000,275.610000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,357,fixation,5251,175191.666667,175425.000000,233.333333,175223.333333,00:02:55.25800,159.930000,245.900000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,358,fixation,5257,175458.333333,175558.333333,100.000000,175423.333333,00:02:55.45800,199.340000,293.360000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,359,fixation,5271,175891.666667,176026.666667,135.000000,175890.000000,00:02:55.92500,166.570000,258.750000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,360,fixation,5288,176460.000000,176626.666667,166.666667,176458.333333,00:02:56.49300,304.170000,195.170000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,361,fixation,5293,176626.666667,176793.333333,166.666667,176625.000000,00:02:56.66000,153.020000,233.090000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,362,fixation,5300,176793.333333,177093.333333,300.000000,176858.333333,00:02:56.89300,115.440000,255.090000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,363,fixation,5317,177395.000000,177628.333333,233.333333,177426.666667,00:02:57.46200,159.690000,286.270000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,364,fixation,5322,177628.333333,177728.333333,100.000000,177593.333333,00:02:57.62800,176.050000,295.810000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,365,fixation,5326,177761.666667,177861.666667,100.000000,177726.666667,00:02:57.76200,165.630000,264.660000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,366,fixation,5349,178428.333333,178696.666667,268.333333,178493.333333,00:02:58.52800,61.060000,128.800000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,367,fixation,5356,178763.333333,178863.333333,100.000000,178728.333333,00:02:58.76300,87.040000,152.670000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,368,fixation,5375,178896.666667,179965.000000,1068.333333,179361.666667,00:02:59.39700,70.430000,180.100000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,369,fixation,5394,179998.333333,180165.000000,166.666667,179996.666667,00:03:00.03200,65.550000,187.560000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,370,fixation,5407,180298.333333,180731.666667,433.333333,180430.000000,00:03:00.46500,74.210000,179.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,371,fixation,5420,180765.000000,181098.333333,333.333333,180863.333333,00:03:00.89800,65.820000,179.410000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,372,fixation,5436,181131.666667,181800.000000,668.333333,181398.333333,00:03:01.43300,66.910000,174.180000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,373,fixation,5476,181833.333333,183801.666667,1968.333333,182733.333333,00:03:02.76800,69.650000,168.330000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,374,fixation,5512,183936.666667,184070.000000,133.333333,183935.000000,00:03:03.97000,140.480000,180.370000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,375,fixation,5526,184136.666667,184836.666667,700.000000,184401.666667,00:03:04.43700,139.630000,182.910000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,376,fixation,5538,184836.666667,184936.666667,100.000000,184801.666667,00:03:04.83700,121.880000,175.530000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,377,fixation,5545,185003.333333,185205.000000,201.666667,185035.000000,00:03:05.07000,92.650000,159.930000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,378,fixation,5560,185338.333333,185905.000000,566.666667,185536.666667,00:03:05.57200,161.660000,188.180000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,379,fixation,5601,186371.666667,187573.333333,1201.666667,186905.000000,00:03:06.94000,100.270000,154.400000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,380,fixation,5634,187941.666667,188208.333333,266.666667,188006.666667,00:03:08.04200,176.580000,191.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,381,fixation,5663,188941.666667,189176.666667,235.000000,188973.333333,00:03:09.00800,109.960000,160.980000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,382,fixation,5672,189243.333333,189443.333333,200.000000,189275.000000,00:03:09.31000,204.910000,206.810000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,383,fixation,5690,189510.000000,190411.666667,901.666667,189875.000000,00:03:09.91000,120.050000,165.960000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,384,fixation,5708,190411.666667,190678.333333,266.666667,190476.666667,00:03:10.51200,113.770000,180.560000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,385,fixation,5731,191045.000000,191578.333333,533.333333,191243.333333,00:03:11.27800,58.080000,191.170000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,386,fixation,5751,191913.333333,192046.666667,133.333333,191911.666667,00:03:11.94700,152.080000,203.280000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,387,fixation,5761,192046.666667,192613.333333,566.666667,192245.000000,00:03:12.28000,110.400000,184.300000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,388,fixation,5825,194350.000000,194550.000000,200.000000,194381.666667,00:03:14.41700,124.350000,148.980000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,389,fixation,5851,194550.000000,196085.000000,1535.000000,195248.333333,00:03:15.28300,104.800000,174.150000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,390,fixation,5890,196118.333333,197120.000000,1001.666667,196550.000000,00:03:16.58500,76.600000,185.170000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,391,fixation,5951,197186.666667,200123.333333,2936.666667,198586.666667,00:03:18.62200,97.690000,176.040000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,392,fixation,6033,201291.666667,201525.000000,233.333333,201323.333333,00:03:21.35800,170.860000,114.220000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,393,fixation,6046,201658.333333,202025.000000,366.666667,201756.666667,00:03:21.79200,78.870000,167.860000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,394,fixation,6058,202058.333333,202393.333333,335.000000,202158.333333,00:03:22.19300,98.440000,176.560000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,395,fixation,6072,202593.333333,202826.666667,233.333333,202625.000000,00:03:22.66000,159.040000,174.020000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,396,fixation,6079,202860.000000,203026.666667,166.666667,202858.333333,00:03:22.89300,109.570000,167.900000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,397,fixation,6086,203093.333333,203226.666667,133.333333,203091.666667,00:03:23.12700,148.340000,163.840000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,398,fixation,6111,203928.333333,204061.666667,133.333333,203926.666667,00:03:23.96200,280.450000,221.240000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,399,fixation,6117,204128.333333,204261.666667,133.333333,204126.666667,00:03:24.16200,138.640000,190.660000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,400,fixation,6137,204796.666667,204963.333333,166.666667,204795.000000,00:03:24.83000,269.950000,201.430000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,401,fixation,6154,204963.333333,205896.666667,933.333333,205361.666667,00:03:25.39700,115.400000,134.700000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,402,fixation,6175,205930.000000,206331.666667,401.666667,206063.333333,00:03:26.09800,166.200000,96.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,403,fixation,6186,206365.000000,206631.666667,266.666667,206430.000000,00:03:26.46500,132.120000,103.970000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,404,fixation,6192,206631.666667,206798.333333,166.666667,206630.000000,00:03:26.66500,139.570000,93.510000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,405,fixation,6197,206798.333333,206965.000000,166.666667,206796.666667,00:03:26.83200,164.160000,76.360000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,406,fixation,6229,207866.666667,208000.000000,133.333333,207865.000000,00:03:27.90000,186.950000,62.700000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,407,fixation,6235,208066.666667,208233.333333,166.666667,208065.000000,00:03:28.10000,266.230000,201.870000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,408,fixation,6276,209468.333333,209568.333333,100.000000,209433.333333,00:03:29.46800,275.650000,199.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,409,fixation,6289,209735.000000,210136.666667,401.666667,209866.666667,00:03:29.90200,264.310000,202.480000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,410,fixation,6298,210170.000000,210336.666667,166.666667,210168.333333,00:03:30.20300,262.790000,202.620000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,411,fixation,6307,210436.666667,210670.000000,233.333333,210468.333333,00:03:30.50300,287.780000,196.840000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,412,fixation,6341,211638.333333,211738.333333,100.000000,211603.333333,00:03:31.63800,82.260000,221.510000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,413,fixation,6415,214075.000000,214241.666667,166.666667,214073.333333,00:03:34.10800,63.120000,122.090000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,414,fixation,6422,214275.000000,214475.000000,200.000000,214306.666667,00:03:34.34200,56.200000,120.900000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,415,fixation,6426,214475.000000,214575.000000,100.000000,214440.000000,00:03:34.47500,270.770000,201.180000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,416,fixation,6455,215410.000000,215543.333333,133.333333,215408.333333,00:03:35.44300,217.780000,63.340000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,417,fixation,6466,215743.333333,215943.333333,200.000000,215775.000000,00:03:35.81000,206.640000,56.080000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,418,fixation,6498,216878.333333,216978.333333,100.000000,216843.333333,00:03:36.87800,262.550000,202.560000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,419,fixation,6503,217045.000000,217145.000000,100.000000,217010.000000,00:03:37.04500,264.130000,202.380000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,420,fixation,6511,217278.333333,217445.000000,166.666667,217276.666667,00:03:37.31200,280.600000,198.860000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,421,fixation,6607,220450.000000,220683.333333,233.333333,220481.666667,00:03:40.51700,107.990000,126.060000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,422,fixation,6616,220816.666667,220916.666667,100.000000,220781.666667,00:03:40.81700,41.940000,136.220000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,423,fixation,6619,220916.666667,221016.666667,100.000000,220881.666667,00:03:40.91700,278.440000,199.790000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,424,fixation,6622,221016.666667,221116.666667,100.000000,220981.666667,00:03:41.01700,18.770000,167.650000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,425,fixation,6633,221316.666667,221516.666667,200.000000,221348.333333,00:03:41.38300,74.170000,161.000000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,426,fixation,6650,221885.000000,222085.000000,200.000000,221916.666667,00:03:41.95200,192.280000,108.060000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,427,fixation,6660,222285.000000,222385.000000,100.000000,222250.000000,00:03:42.28500,47.780000,150.000000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,428,fixation,6667,222518.333333,222618.333333,100.000000,222483.333333,00:03:42.51800,105.490000,112.490000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,429,fixation,6693,223353.333333,223520.000000,166.666667,223351.666667,00:03:43.38700,108.400000,77.440000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,430,fixation,6699,223553.333333,223686.666667,133.333333,223551.666667,00:03:43.58700,263.120000,202.520000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,431,fixation,6707,223853.333333,223953.333333,100.000000,223818.333333,00:03:43.85300,276.340000,199.520000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,432,fixation,6772,225990.000000,226123.333333,133.333333,225988.333333,00:03:46.02300,244.000000,208.830000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,433,fixation,6812,227325.000000,227458.333333,133.333333,227323.333333,00:03:47.35800,246.640000,207.550000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,434,fixation,6834,228091.666667,228193.333333,101.666667,228056.666667,00:03:48.09200,243.080000,97.920000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,435,fixation,6841,228293.333333,228426.666667,133.333333,228291.666667,00:03:48.32700,147.610000,113.740000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,436,fixation,6855,228560.000000,229126.666667,566.666667,228758.333333,00:03:48.79300,62.400000,173.050000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,437,fixation,6869,229260.000000,229360.000000,100.000000,229225.000000,00:03:49.26000,267.130000,201.880000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,438,fixation,6879,229426.666667,229861.666667,435.000000,229560.000000,00:03:49.59500,265.800000,202.100000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,439,fixation,6892,229961.666667,230161.666667,200.000000,229993.333333,00:03:50.02800,76.340000,109.350000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,440,fixation,6915,230796.666667,230896.666667,100.000000,230761.666667,00:03:50.79700,135.300000,179.580000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,441,fixation,6939,230896.666667,232398.333333,1501.666667,231561.666667,00:03:51.59700,99.820000,169.940000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,442,fixation,6964,232431.666667,232531.666667,100.000000,232396.666667,00:03:52.43200,87.060000,155.640000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,443,fixation,6972,232598.333333,232865.000000,266.666667,232663.333333,00:03:52.69800,77.500000,138.130000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,444,fixation,6982,232865.000000,233298.333333,433.333333,232996.666667,00:03:53.03200,79.960000,158.030000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,445,fixation,6995,233400.000000,233600.000000,200.000000,233431.666667,00:03:53.46700,113.670000,191.290000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,446,fixation,7015,233700.000000,234666.666667,966.666667,234098.333333,00:03:54.13300,70.680000,167.750000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,447,fixation,7033,234701.666667,234868.333333,166.666667,234700.000000,00:03:54.73500,94.260000,181.600000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,448,fixation,7041,234901.666667,235168.333333,266.666667,234966.666667,00:03:55.00200,104.180000,187.500000,-1000.000000,-1000.000000,,,
BDL079_Daisy_Walk_RouteP1.mov,449,fixation,7050,235168.333333,235501.666667,333.333333,235266.666667,00:03:55.30200,78.250000,184.840000,-1000.000000,-1000.000000,,,
