,/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
467,BDL079_Daisy_Walk_RouteP1.mov,467,fixation,7219,240941.666667,241041.666667,100.0,240906.666667,00:04:00.94200,294.62,196.5,-1000.0,-1000.0,,,,building building construction pavement plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical: 0.3537654402975163 pavement: 0.007504316642316377 plant_vertical: 0.3496480276265108 plant_horizontal: 0.02570062425288883 background: 0.2633815911807677,plant_vertical: 0.4802560403894699 pavement: 0.010187522538766678 plant_vertical: 0.4746664262531554 plant_horizontal: 0.03489001081860801,0.6970703125,plant_vertical:0.21517578124999998 sky:0.08272786458333334 pavement:0.34885091145833336 building:0.03912434895833333 plant_horizontal:0.04205729166666667 construction:0.010006510416666666
468,BDL079_Daisy_Walk_RouteP1.mov,468,fixation,7223,241041.666667,241175.0,133.333333,241040.0,00:04:01.07500,107.53,194.78,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical: 0.5294117647058824 building: 0.29635728871615835 background: 0.1742309465779593,plant_vertical: 0.6411135928525845 building: 0.35888640714741543,0.5836946614583334,pavement:0.33068359375 plant_vertical:0.19120442708333335 sky:0.05220052083333333 plant_horizontal:0.027333984375 building:0.0367578125
469,BDL079_Daisy_Walk_RouteP1.mov,469,fixation,7226,241175.0,241276.666667,101.666667,241140.0,00:04:01.17500,127.42,190.03,-1000.0,-1000.0,,,,building construction pavement plant_horizontal plant_horizontal plant_vertical sky,pavement: 0.04608254634487583 plant_vertical: 0.5349772647778944 plant_horizontal: 0.1805701294158797 background: 0.23837005946135012,pavement: 0.06050516647531573 plant_vertical: 0.7024110218140069 plant_horizontal: 0.23708381171067738,0.7969694010416667,pavement:0.366396484375 building:0.06511067708333333 sky:0.0355078125 plant_vertical:0.11547526041666667 plant_horizontal:0.20600260416666666 construction:0.033173828125
470,BDL079_Daisy_Walk_RouteP1.mov,470,fixation,7230,241310.0,241410.0,100.0,241275.0,00:04:01.31000,103.31,190.34,-1000.0,-1000.0,,,,building building construction pavement plant_horizontal plant_horizontal plant_vertical sky sky,plant_vertical: 0.9439098157822381 plant_horizontal: 0.0391348180735038 background: 0.016955366144258088,plant_vertical: 0.9601901920566847 plant_horizontal: 0.03980980794331531,0.8038736979166666,pavement:0.3410546875 sky:0.061780598958333335 building:0.12998697916666668 plant_vertical:0.112265625 plant_horizontal:0.17966145833333333 construction:0.03147135416666667
471,BDL079_Daisy_Walk_RouteP1.mov,471,fixation,7238,241476.666667,241743.333333,266.666667,241541.666667,00:04:01.57700,78.55,179.71,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement: 0.16952020031129458 plant_vertical: 0.22149286052649386 plant_horizontal: 0.2016647492725181 building: 0.35243960208432024 background: 0.054882587805373216,pavement: 0.17936417012745237 plant_vertical: 0.23435486180724616 plant_horizontal: 0.21337534011169984 building: 0.3729056279536016,0.8601334635416666,pavement:0.40232747395833335 plant_horizontal:0.244150390625 sky:0.019739583333333335 building:0.10149739583333334 plant_vertical:0.17117838541666666
472,BDL079_Daisy_Walk_RouteP1.mov,472,fixation,7246,241743.333333,242043.333333,300.0,241808.333333,00:04:01.84300,102.54,182.67,-1000.0,-1000.0,,,,building building construction pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement: 0.007733333333333333 plant_vertical: 0.041244444444444445 building: 0.7054222222222222 plant_horizontal: 0.15582222222222222 background: 0.08977777777777778,pavement: 0.00849609375 plant_vertical: 0.0453125 building: 0.775 plant_horizontal: 0.17119140625,0.8558984375,building:0.14821614583333334 pavement:0.37837890625 sky:0.013912760416666666 plant_vertical:0.35387044270833334 plant_horizontal:0.21754882812499998 construction:0.00037109375
473,BDL079_Daisy_Walk_RouteP1.mov,473,fixation,7255,242043.333333,242310.0,266.666667,242108.333333,00:04:02.14300,104.66,172.17,-1000.0,-1000.0,,,,building building building construction construction pavement plant_horizontal plant_vertical plant_vertical pole sky sky,plant_horizontal: 0.007058392153267944 plant_vertical: 0.029150242918690988 building: 0.801906682555688 background: 0.1618846823723531,plant_horizontal: 0.008421743410259214 plant_vertical: 0.034780706551460136 building: 0.9567975500382806,0.8785026041666667,pavement:0.38335286458333334 plant_vertical:0.28984375 plant_horizontal:0.027135416666666665 sky:0.04235026041666666 building:0.13000651041666667 construction:0.013069661458333333 pole:0.003372395833333333
474,BDL079_Daisy_Walk_RouteP1.mov,474,fixation,7263,242310.0,242578.333333,268.333333,242375.0,00:04:02.41000,120.44,186.49,-1000.0,-1000.0,,,,building building construction pavement person plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical: 0.16481804015033458 plant_horizontal: 0.0026583554862957192 building: 0.2969108075900633 background: 0.5356127967733064,plant_vertical: 0.3549151204105803 plant_horizontal: 0.005724437425977102 building: 0.6393604421634426,0.851708984375,pavement:0.355517578125 plant_vertical:0.2816927083333333 plant_horizontal:0.029430338541666667 building:0.13440104166666667 construction:0.015185546875 sky:0.056272786458333335 person:0.014524739583333333
475,BDL079_Daisy_Walk_RouteP1.mov,475,fixation,7270,242578.333333,242778.333333,200.0,242610.0,00:04:02.64500,303.44,193.97,-1000.0,-1000.0,,,,building building construction pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,pavement: 0.041868627778706334 construction: 0.3803275948520809 plant_vertical: 0.08958716363028581 pole: 0.07588166471669731 plant_vertical: 0.0036770850743774027 background: 0.40865786394785225,pavement: 0.07080271339739966 construction: 0.643159977388355 plant_vertical: 0.15149802148106276 pole: 0.12832108535895986 plant_vertical: 0.006218202374222725,0.8284928385416667,pavement:0.30301106770833336 sky:0.05770182291666667 construction:0.04684244791666667 plant_vertical:0.32348307291666667 plant_horizontal:0.021207682291666665 building:0.09626302083333332 pole:0.008069661458333334
476,BDL079_Daisy_Walk_RouteP1.mov,476,fixation,7278,242778.333333,243145.0,366.666667,242876.666667,00:04:02.91200,101.55,177.79,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,building: 0.5274634948264191 plant_vertical: 0.47253650517358087 background: 0.0,building: 0.5274634948264191 plant_vertical: 0.47253650517358087,0.8642838541666666,pavement:0.343955078125 building:0.15611979166666667 sky:0.06769205729166666 plant_horizontal:0.14815755208333334 plant_vertical:0.36053385416666667
477,BDL079_Daisy_Walk_RouteP1.mov,477,fixation,7287,243211.666667,243311.666667,100.0,243176.666667,00:04:03.21200,167.52,199.38,-1000.0,-1000.0,,,,building building construction pavement plant_horizontal plant_horizontal plant_vertical plant_vertical pole,pavement: 0.022536561975545433 plant_horizontal: 0.007432270438743707 plant_vertical: 0.5201390553824023 building: 0.3803644210021578 background: 0.0695276912011508,pavement: 0.024220561710899254 plant_horizontal: 0.007987632053594434 plant_vertical: 0.5590054109765524 building: 0.4087863952589539,0.8433658854166667,building:0.20228841145833334 pavement:0.28688151041666665 plant_horizontal:0.11031901041666667 pole:0.005208333333333333 plant_vertical:0.32281575520833333 construction:0.030517578125
478,BDL079_Daisy_Walk_RouteP1.mov,478,fixation,7291,243311.666667,243478.333333,166.666667,243310.0,00:04:03.34500,195.29,189.64,-1000.0,-1000.0,,,,building building building construction pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,pavement: 0.04609380257048651 plant_vertical: 0.48967095081084716 plant_vertical: 0.2513289818989301 construction: 0.0044411547002220575 building: 0.016755265459928673 background: 0.19170984455958548,pavement: 0.057026307026307024 plant_vertical: 0.6058108558108558 plant_vertical: 0.31093906093906093 construction: 0.005494505494505495 building: 0.020729270729270728,0.87990234375,pavement:0.2840169270833333 plant_vertical:0.4179296875 plant_horizontal:0.21734049479166667 building:0.08121419270833333 sky:0.03881510416666667 pole:0.009518229166666666 construction:0.022392578125
479,BDL079_Daisy_Walk_RouteP1.mov,479,fixation,7299,243511.666667,243813.333333,301.666667,243576.666667,00:04:03.61200,148.36,173.19,-1000.0,-1000.0,,,,building building construction pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,pavement: 0.0011910215300045808 plant_vertical: 0.45368758589097574 sky: 0.10746678882272102 building: 0.20247366010077875 background: 0.23518094365551992,pavement: 0.0015572592237661715 plant_vertical: 0.5931959750838525 sky: 0.14051269765213226 building: 0.2647340680402492,0.8350260416666667,pavement:0.2815234375 plant_vertical:0.371806640625 plant_horizontal:0.22841796875 building:0.07328124999999999 sky:0.04171875 construction:0.031468098958333336
480,BDL079_Daisy_Walk_RouteP1.mov,480,fixation,7308,243813.333333,244113.333333,300.0,243878.333333,00:04:03.91300,94.68,183.58,-1000.0,-1000.0,,,,building construction construction pavement plant_horizontal plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.8124484370703089 plant_horizontal: 0.03290860757172977 background: 0.15464295535796133,plant_vertical: 0.9610713511168943 plant_horizontal: 0.03892864888310562,0.8321321614583334,pavement:0.319853515625 plant_vertical:0.3514029947916667 sky:0.051630859375 building:0.06758138020833333 plant_horizontal:0.23119791666666667 construction:0.009498697916666667
481,BDL079_Daisy_Walk_RouteP1.mov,481,fixation,7317,244113.333333,244380.0,266.666667,244178.333333,00:04:04.21300,105.36,170.35,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical sky,plant_vertical: 0.4120079961397946 building: 0.5879920038602054 background: 0.0,plant_vertical: 0.4120079961397946 building: 0.5879920038602054,0.8787890625,pavement:0.33689453125 plant_vertical:0.3359830729166666 plant_horizontal:0.023323567708333333 sky:0.060143229166666666 building:0.17747721354166668
482,BDL079_Daisy_Walk_RouteP1.mov,482,fixation,7331,244380.0,245080.0,700.0,244645.0,00:04:04.68000,115.31,188.29,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sky sky,plant_vertical: 0.8637459807073955 building: 0.1362540192926045 background: 0.0,plant_vertical: 0.8637459807073955 building: 0.1362540192926045,0.8076009114583333,pavement:0.29268229166666665 plant_vertical:0.3413802083333333 building:0.17408203125000002 plant_horizontal:0.032037760416666665 sky:0.05005859375 pole:0.012044270833333334
483,BDL079_Daisy_Walk_RouteP1.mov,483,fixation,7345,245080.0,245315.0,235.0,245113.333333,00:04:05.14800,99.91,166.18,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.877412109375,pavement:0.34124674479166667 plant_vertical:0.396171875 plant_horizontal:0.024205729166666665 sky:0.058932291666666664 pole:0.010553385416666667 building:0.12042968750000001
484,BDL079_Daisy_Walk_RouteP1.mov,484,fixation,7356,245448.333333,245681.666667,233.333333,245480.0,00:04:05.51500,74.02,176.33,-1000.0,-1000.0,,,,building building building building building construction construction construction pavement plant_horizontal plant_vertical plant_vertical pole sky sky,plant_vertical: 0.3863509080726458 building: 0.09128730298423873 construction: 0.3733898711896952 background: 0.14897191775342028,plant_vertical: 0.45398138572905894 building: 0.10726708658456331 construction: 0.43875152768637776,0.912265625,pavement:0.4184798177083333 sky:0.06521484375 plant_vertical:0.2684147135416667 plant_horizontal:0.03624674479166667 building:0.11495768229166667 pole:0.018629557291666668 construction:0.04299479166666667
485,BDL079_Daisy_Walk_RouteP1.mov,485,fixation,7361,245681.666667,245781.666667,100.0,245646.666667,00:04:05.68200,62.98,189.76,-1000.0,-1000.0,,,,building construction construction pavement plant_horizontal plant_vertical plant_vertical sculpture sky sky,sky: 0.12145934549454579 construction: 0.16683472362269686 background: 0.7117059308827574,sky: 0.42130365659777425 construction: 0.5786963434022258,0.761240234375,pavement:0.35240559895833334 sky:0.10004557291666666 plant_vertical:0.13901041666666666 plant_horizontal:0.05779296875 construction:0.08163411458333333 sculpture:0.0017578125 building:0.06745442708333334
486,BDL079_Daisy_Walk_RouteP1.mov,486,fixation,7369,245815.0,246148.333333,333.333333,245913.333333,00:04:05.94800,68.69,181.61,-1000.0,-1000.0,,,,building building building construction pavement plant_horizontal plant_vertical plant_vertical sky sky,sky: 0.10338395949906741 plant_vertical: 0.36370903277378097 building: 0.08455457855937472 background: 0.4483524291677769,sky: 0.18740943487361134 plant_vertical: 0.6593141201094832 building: 0.1532764450169055,0.828935546875,pavement:0.3722200520833333 sky:0.09859700520833334 plant_vertical:0.20720377604166665 building:0.11882486979166668 plant_horizontal:0.06253255208333333 construction:0.0290234375
487,BDL079_Daisy_Walk_RouteP1.mov,487,fixation,7376,246181.666667,246281.666667,100.0,246146.666667,00:04:06.18200,282.23,199.01,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical sky sky,pavement: 0.10543657331136738 plant_vertical: 0.5852553542009885 plant_horizontal: 0.06040637012630423 building: 0.2184239428885228 background: 0.030477759472817133,pavement: 0.10875106202209006 plant_vertical: 0.6036533559898046 plant_horizontal: 0.06230529595015576 building: 0.2252902860379496,0.7785188802083334,sky:0.09173828125 pavement:0.3778841145833333 plant_vertical:0.16402994791666667 plant_horizontal:0.05935872395833333 building:0.121611328125
488,BDL079_Daisy_Walk_RouteP1.mov,488,fixation,7381,246281.666667,246516.666667,235.0,246313.333333,00:04:06.34800,56.73,169.82,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical sky sky,sky: 0.05890744813647982 plant_vertical: 0.3360280568269631 building: 0.19948879510194376 plant_vertical: 0.37638946680140284 background: 0.029186233133210487,sky: 0.06067842272838599 plant_vertical: 0.3461302963507225 building: 0.20548616213568455 plant_vertical: 0.38770511878520697,0.8503190104166667,pavement:0.41408203125 plant_horizontal:0.050244140625 sky:0.085966796875 plant_vertical:0.180078125 building:0.16302083333333334
489,BDL079_Daisy_Walk_RouteP1.mov,489,fixation,7390,246550.0,246816.666667,266.666667,246615.0,00:04:06.65000,74.51,191.54,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky,sky: 0.03247893258426966 plant_vertical: 0.7182233146067416 building: 0.0859375 background: 0.16336025280898878,sky: 0.03882069037876403 plant_vertical: 0.8584618612947225 building: 0.10271744832651349,0.80556640625,pavement:0.3856705729166667 sky:0.09626302083333334 plant_horizontal:0.07969401041666667 plant_vertical:0.18821940104166668 building:0.03358072916666666 person:0.04181315104166667
490,BDL079_Daisy_Walk_RouteP1.mov,490,fixation,7395,246816.666667,246916.666667,100.0,246781.666667,00:04:06.81700,293.53,196.69,-1000.0,-1000.0,,,,pavement person plant_horizontal plant_horizontal plant_vertical sky sky,pavement: 0.000275002291685764 plant_vertical: 0.8428820240168668 plant_horizontal: 0.025941882849023743 background: 0.13090109084242368,pavement: 0.0003164223183208522 plant_vertical: 0.9698344056534121 plant_horizontal: 0.02984917202826706,0.7727994791666667,pavement:0.3821744791666667 sky:0.10088541666666667 plant_vertical:0.17572591145833333 plant_horizontal:0.08133463541666666 person:0.035455729166666665
491,BDL079_Daisy_Walk_RouteP1.mov,491,fixation,7399,246916.666667,247083.333333,166.666667,246915.0,00:04:06.95000,80.0,216.6,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical pole sky sky,plant_vertical: 0.46357231661831744 building: 0.39552424368006633 background: 0.14090343970161626,plant_vertical: 0.5396044380125422 building: 0.4603955619874578,0.821259765625,pavement:0.374501953125 plant_vertical:0.21338541666666666 building:0.12480794270833334 plant_horizontal:0.03300455729166667 sky:0.06607747395833333 pole:0.05349934895833333
492,BDL079_Daisy_Walk_RouteP1.mov,492,fixation,7407,247183.333333,247350.0,166.666667,247181.666667,00:04:07.21700,111.03,175.17,-1000.0,-1000.0,,,,building building construction construction pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical pole sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.800048828125,pavement:0.3821940104166667 plant_vertical:0.21492838541666667 sky:0.05566080729166667 construction:0.09458658854166667 pole:0.039635416666666666 building:0.021321614583333336 plant_horizontal:0.06604817708333333
493,BDL079_Daisy_Walk_RouteP1.mov,493,fixation,7413,247416.666667,247516.666667,100.0,247381.666667,00:04:07.41700,157.93,195.34,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,sky: 0.06707703448900154 plant_vertical: 0.7395673033402734 background: 0.19335566217072508,sky: 0.08315565031982942 plant_vertical: 0.9168443496801706,0.7773404947916667,pavement:0.30728841145833335 sky:0.07447916666666667 plant_vertical:0.28380859375 building:0.16346354166666666 plant_horizontal:0.0034798177083333335
494,BDL079_Daisy_Walk_RouteP1.mov,494,fixation,7420,247616.666667,247785.0,168.333333,247615.0,00:04:07.65000,244.96,210.76,-1000.0,-1000.0,,,,building building construction pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,building: 0.0030250252085434045 construction: 0.9922082684022366 background: 0.0047667063892199105,building: 0.00303951367781155 construction: 0.9969604863221885,0.9229817708333333,sky:0.06327473958333334 pavement:0.2521061197916667 plant_vertical:0.28735351562499994 building:0.17048502604166665 construction:0.17771158854166666 plant_horizontal:0.004606119791666667
495,BDL079_Daisy_Walk_RouteP1.mov,495,fixation,7437,248185.0,248351.666667,166.666667,248183.333333,00:04:08.21800,62.81,172.51,-1000.0,-1000.0,,,,building pavement pavement plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.8507654230451921 background: 0.14923457695480796,plant_vertical: 1.0,0.7265397135416667,pavement:0.403876953125 plant_vertical:0.13733723958333333 plant_horizontal:0.027825520833333332 sky:0.06212890625 building:0.07258138020833334 pole:0.030960286458333333
496,BDL079_Daisy_Walk_RouteP1.mov,496,fixation,7446,248451.666667,248651.666667,200.0,248483.333333,00:04:08.51800,117.81,175.67,-1000.0,-1000.0,,,,construction pavement plant_horizontal plant_vertical plant_vertical pole sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8067024739583334,plant_vertical:0.2511783854166667 pavement:0.40724609375 sky:0.06432291666666666 plant_horizontal:0.010807291666666666 pole:0.025084635416666667 construction:0.073916015625
497,BDL079_Daisy_Walk_RouteP1.mov,497,fixation,7451,248685.0,248785.0,100.0,248650.0,00:04:08.68500,309.09,192.23,-1000.0,-1000.0,,,,building construction pavement plant_horizontal plant_horizontal plant_vertical sky,pavement: 0.11412595104959208 plant_vertical: 0.6752222935191127 building: 0.04739206160051334 background: 0.16325969383078193,pavement: 0.13639351446099912 plant_vertical: 0.8069675723049956 building: 0.05663891323400526,0.8852766927083333,pavement:0.40725911458333336 plant_vertical:0.18738606770833333 sky:0.060927734375 building:0.09228515625 construction:0.12485677083333334 plant_horizontal:0.018863932291666666
498,BDL079_Daisy_Walk_RouteP1.mov,498,fixation,7457,248851.666667,248985.0,133.333333,248850.0,00:04:08.88500,42.23,163.55,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky sky,plant_vertical: 0.614098327826174 sky: 0.029338139581455893 background: 0.35656353259237006,plant_vertical: 0.9544039838157485 sky: 0.04559601618425148,0.8262337239583334,pavement:0.4373860677083333 plant_vertical:0.2645670572916667 sky:0.045439453125 plant_horizontal:0.03525390625 person:0.012936197916666666 building:0.05876953125
499,BDL079_Daisy_Walk_RouteP1.mov,499,fixation,7466,249153.333333,249286.666667,133.333333,249151.666667,00:04:09.18700,67.84,189.53,-1000.0,-1000.0,,,,pavement plant_vertical plant_vertical sky sky sky,plant_vertical: 0.21855300859598853 plant_vertical: 0.7814469914040114 background: 0.0,plant_vertical: 0.21855300859598853 plant_vertical: 0.7814469914040114,0.8013444010416667,pavement:0.35960286458333335 sky:0.07115885416666667 plant_vertical:0.400068359375
500,BDL079_Daisy_Walk_RouteP1.mov,500,fixation,7474,249353.333333,249620.0,266.666667,249418.333333,00:04:09.45300,86.96,197.55,-1000.0,-1000.0,,,,building construction pavement plant_horizontal plant_vertical plant_vertical sky sky sky,plant_vertical: 0.0639367816091954 building: 0.13952745849297574 construction: 0.6340996168582376 background: 0.1624361430395913,plant_vertical: 0.07633660535595159 building: 0.1665872486419518 construction: 0.7570761460020966,0.8467643229166667,pavement:0.34336263020833335 sky:0.07021484375 plant_vertical:0.3244401041666667 plant_horizontal:0.08740885416666666 building:0.15958333333333333 construction:0.04171223958333333
501,BDL079_Daisy_Walk_RouteP1.mov,501,fixation,7484,249620.0,250053.333333,433.333333,249751.666667,00:04:09.78700,65.13,202.74,-1000.0,-1000.0,,,,building construction pavement plant_horizontal plant_vertical plant_vertical sky sky sky,plant_vertical: 0.38003518029903255 construction: 0.6014072119613016 background: 0.018557607739665787,plant_vertical: 0.3872210771574514 construction: 0.6127789228425486,0.902978515625,sky:0.11291341145833333 plant_vertical:0.2516764322916667 pavement:0.2848665364583333 plant_horizontal:0.11483723958333333 building:0.18846354166666668 construction:0.057529296875
502,BDL079_Daisy_Walk_RouteP1.mov,502,fixation,7498,250120.0,250455.0,335.0,250218.333333,00:04:10.25300,59.8,197.64,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky sky sky,plant_vertical: 0.35628571428571426 building: 0.3554285714285714 background: 0.2882857142857143,plant_vertical: 0.5006021678040947 building: 0.4993978321959053,0.8630924479166666,pavement:0.3293098958333333 plant_horizontal:0.08583333333333333 sky:0.10120768229166667 plant_vertical:0.34540690104166666 building:0.023551432291666667
503,BDL079_Daisy_Walk_RouteP1.mov,503,fixation,7507,250455.0,250721.666667,266.666667,250520.0,00:04:10.55500,297.23,196.48,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical plant_vertical sky sky,plant_vertical: 0.9937666147217894 background: 0.006233385278210652,plant_vertical: 1.0,0.844541015625,pavement:0.3414811197916667 sky:0.086064453125 building:0.04858723958333333 plant_vertical:0.35507161458333336 plant_horizontal:0.06763346354166666
504,BDL079_Daisy_Walk_RouteP1.mov,504,fixation,7515,250788.333333,250955.0,166.666667,250786.666667,00:04:10.82200,102.46,186.99,-1000.0,-1000.0,,,,pavement plant_vertical plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8722200520833333,pavement:0.445478515625 plant_vertical:0.503828125 sky:0.043125
505,BDL079_Daisy_Walk_RouteP1.mov,505,fixation,7523,251021.666667,251255.0,233.333333,251053.333333,00:04:11.08800,81.95,177.77,-1000.0,-1000.0,,,,building pavement plant_vertical sky,plant_vertical: 0.991841598679989 background: 0.008158401320011,plant_vertical: 1.0,0.842958984375,pavement:0.44374674479166665 plant_vertical:0.32886393229166666 sky:0.050494791666666664 building:0.10311848958333333
506,BDL079_Daisy_Walk_RouteP1.mov,506,fixation,7530,251288.333333,251455.0,166.666667,251286.666667,00:04:11.32200,122.87,194.87,-1000.0,-1000.0,,,,building pavement plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.858486328125,pavement:0.413671875 sky:0.070341796875 plant_vertical:0.30158203125 building:0.17987630208333333
507,BDL079_Daisy_Walk_RouteP1.mov,507,fixation,7535,251455.0,251588.333333,133.333333,251453.333333,00:04:11.48800,129.24,206.29,-1000.0,-1000.0,,,,building pavement plant_vertical sky,plant_vertical: 0.9828581904849207 background: 0.017141809515079293,plant_vertical: 1.0,0.8126529947916666,pavement:0.388388671875 plant_vertical:0.2965625 sky:0.07332682291666667 building:0.170859375
508,BDL079_Daisy_Walk_RouteP1.mov,508,fixation,7543,251756.666667,251856.666667,100.0,251721.666667,00:04:11.75700,94.57,184.2,-1000.0,-1000.0,,,,building pavement plant_vertical sky,plant_vertical: 0.7761481345677881 background: 0.22385186543221194,plant_vertical: 1.0,0.8175455729166666,pavement:0.3701302083333333 plant_vertical:0.33294270833333334 sky:0.08037760416666667 building:0.19631184895833334
509,BDL079_Daisy_Walk_RouteP1.mov,509,fixation,7550,251890.0,252156.666667,266.666667,251955.0,00:04:11.99000,107.24,200.83,-1000.0,-1000.0,,,,building pavement plant_vertical sky,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.8243619791666666,pavement:0.3601790364583333 plant_vertical:0.3469108072916667 sky:0.07773111979166666 building:0.17255859375
510,BDL079_Daisy_Walk_RouteP1.mov,510,fixation,7555,252156.666667,252256.666667,100.0,252121.666667,00:04:12.15700,122.16,200.46,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,plant_vertical: 0.18214318452653772 background: 0.8178568154734622,plant_vertical: 1.0,0.7783235677083333,pavement:0.34057291666666667 plant_vertical:0.270732421875 sky:0.08159505208333333 plant_horizontal:0.059736328125 building:0.1982421875
511,BDL079_Daisy_Walk_RouteP1.mov,511,fixation,7565,252456.666667,252590.0,133.333333,252455.0,00:04:12.49000,334.18,188.42,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,plant_vertical: 0.9049656097970139 plant_horizontal: 0.09503439020298608 background: 0.0,plant_vertical: 0.9049656097970139 plant_horizontal: 0.09503439020298608,0.908330078125,pavement:0.3748046875 sky:0.07195963541666667 plant_vertical:0.410537109375 building:0.121279296875 plant_horizontal:0.09455403645833334
512,BDL079_Daisy_Walk_RouteP1.mov,512,fixation,7572,252656.666667,252856.666667,200.0,252688.333333,00:04:12.72300,77.78,125.22,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,plant_vertical: 0.7998419805109297 sky: 0.19980686506891404 background: 0.00035115442015626374,plant_vertical: 0.8001229472205146 sky: 0.19987705277948536,0.911142578125,pavement:0.35693684895833333 plant_vertical:0.396884765625 sky:0.06717447916666666 building:0.10615885416666666 plant_horizontal:0.12773111979166665
513,BDL079_Daisy_Walk_RouteP1.mov,513,fixation,7580,252991.666667,253091.666667,100.0,252956.666667,00:04:12.99200,109.82,141.47,-1000.0,-1000.0,,,,pavement plant_horizontal plant_horizontal plant_vertical sky,sky: 0.3078170028818444 plant_vertical: 0.6903818443804035 background: 0.0018011527377521613,sky: 0.30837242872609166 plant_vertical: 0.6916275712739083,0.9086328125,pavement:0.33095377604166665 sky:0.08391276041666666 plant_vertical:0.42328125 plant_horizontal:0.08594401041666667
514,BDL079_Daisy_Walk_RouteP1.mov,514,fixation,7592,253391.666667,253491.666667,100.0,253356.666667,00:04:13.39200,284.98,197.95,-1000.0,-1000.0,,,,building pavement plant_vertical plant_vertical sky,plant_vertical: 0.9457303857824014 plant_vertical: 0.054269614217598613 background: 0.0,plant_vertical: 0.9457303857824014 plant_vertical: 0.054269614217598613,0.8844791666666667,pavement:0.33474609375 sky:0.06953450520833333 plant_vertical:0.5590104166666667 building:0.14669270833333334
515,BDL079_Daisy_Walk_RouteP1.mov,515,fixation,7596,253491.666667,253625.0,133.333333,253490.0,00:04:13.52500,76.52,138.29,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,plant_vertical: 0.8482904024200202 sky: 0.04693372444770373 background: 0.1047758731322761,plant_vertical: 0.9475732131886135 sky: 0.05242678681138644,0.9148600260416667,plant_vertical:0.283955078125 sky:0.0590234375 building:0.13195638020833333 pavement:0.3399576822916667 plant_horizontal:0.5248274739583333
516,BDL079_Daisy_Walk_RouteP1.mov,516,fixation,7606,253791.666667,254025.0,233.333333,253823.333333,00:04:13.85800,62.09,151.11,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_vertical sky,plant_vertical: 0.8969658080484004 background: 0.1030341919515996,plant_vertical: 1.0,0.8117610677083333,pavement:0.2522884114583333 plant_vertical:0.19235026041666667 building:0.09965494791666667 sky:0.030335286458333333 plant_horizontal:0.407734375
